pl_name,hostname,disc_year,pl_orbper,pl_rade,pl_bmasse,pl_tranmid,st_teff
OGLE-2018-BLG-0740L b,OGLE-2018-BLG-0740L,2019,5480.0,12.9,1500.0,,5912.0
TOI-270 c,TOI-270,2019,5.66051,2.33,6.2,2458463.08056,3506.0
TOI-270 d,TOI-270,2019,11.38194,2.0,4.2,2458469.33823,3506.0
HD 134060 b,HD 134060,2019,3.2696,3.16,10.1,,5966.0
HD 20003 c,HD 20003,2019,33.9239,3.89,14.44,,5494.0
HD 20781 b,HD 20781,2019,5.3135,1.21,1.93,,5256.0
HD 21693 b,HD 21693,2019,22.6786,2.8,8.23,,5430.0
K2-177 b,K2-177,2018,14.155185,2.1162048,5.13,2457070.08022,6063.0
K2-183 b,K2-183,2018,0.469285,1.1,1.37,2457196.91237,5482.0
K2-263 b,K2-263,2018,50.818947,2.41,14.9,2458111.1274,5368.0
K2-187 e,K2-187,2018,13.606629,1.9,4.27,2457155.08495,5438.0
K2-189 b,K2-189,2018,2.58812,1.403,2.55,2457222.1466,5442.0
K2-222 b,K2-222,2018,15.38857,2.35,8.7,2457399.0595,5942.0
K2-212 b,K2-212,2018,9.795647,2.65,7.51,2457399.64109,4349.0
K2-151 b,K2-151,2018,3.835476,1.49,2.83,2457395.23735,3695.0
K2-157 b,K2-157,2018,0.3652575,0.935,1.14,2457582.822,5334.0
HD 215152 c,HD 215152,2018,7.28243,1.17,1.72,,4935.0
HD 89345 b,HD 89345,2018,11.8143,7.39794,34.9613,2457913.8052,5576.0
K2-239 b,K2-239,2018,5.24,1.1,1.37,2457908.191,3420.0
K2-233 d,K2-233,2018,24.3681,2.363,10.3,2458005.5802,4796.0
K2-243 b,K2-243,2018,11.54182,2.17,5.35,2457593.2062,6570.0
K2-255 b,K2-255,2018,1.96417,2.9,8.75,2457583.3015,4676.0
K2-264 c,K2-264,2018,19.660302,2.668,7.6,2458117.09169,3660.0
HD 211810 b,HD 211810,2018,1558.0,14.0,212.9461,,5652.0
pi Men c,HD 39091,2018,6.2678399,2.0189,3.63,2458425.789204,5998.0
K2-284 b,K2-284,2018,4.795069,2.78,8.15,2457859.11316,4140.0
HD 95089 c,HD 95089,2018,1785.0,13.1,1096.5135,,4918.0
WASP-164 b,WASP-164,2018,1.7771255,12.643752,676.9779,2457203.85378,5806.0
HD 13167 b,HD 13167,2018,2613.0,13.1,1052.0173,,5671.0
K2-285 c,K2-285,2018,7.138048,3.53,15.68,2457744.53906,4975.0
K2-288 B b,K2-288 B,2018,31.393463,1.9,4.27,2457063.402366,3341.0
HATS-60 b,HATS-60,2018,3.560829,12.923977,210.40346,2458015.72358,5688.0
HATS-66 b,HATS-66,2018,3.1414391,15.815899,1694.0339,2457603.0514,6626.0
K2-224 b,K2-224,2018,4.47904,1.56,3.05,2457585.6719,5620.0
K2-228 b,K2-228,2018,2.69828,1.21,1.92,2457583.1943,4715.0
K2-229 b,K2-229,2018,0.584216,1.0,2.55,2457646.56655,5315.0
K2-141 c,K2-141,2018,7.7485,7.0,8.0,2457751.1546,4570.0
BD+48 740 b,BD+48 740,2018,733.0,13.5,540.311,,4534.0
K2-148 c,K2-148,2018,6.9226,1.73,3.64,2457387.72777,4079.0
K2-149 b,K2-149,2018,11.332,1.64,3.33,2457388.33834,3745.0
K2-233 b,K2-233,2018,2.467583,1.315,2.4,2457991.6897,4796.0
K2-232 b,K2-232,2018,11.168454,11.209,126.49634,2457825.34978227,6154.0
K2-211 b,K2-211,2018,0.669561,1.33162691,2.33,2457432.6479,5117.0
K2-221 b,K2-221,2018,2.399094,1.67890272,3.46,2457395.35581,5716.0
K2-215 b,K2-215,2018,8.269648,2.12381238,5.16,2457394.33225,5704.0
K2-217 b,K2-217,2018,14.074524,3.57854073,12.5,2457395.00447,5967.0
K2-183 d,K2-183,2018,22.620344,2.3,5.9,2457212.0276,5482.0
K2-163 b,K2-163,2018,6.673117,2.46610713,6.65,2457582.84838,4937.0
K2-162 b,K2-162,2018,9.45889,1.44,2.67,2457583.9076,4842.0
K2-165 b,K2-165,2018,2.354992,1.27443657,2.17,2457584.48273,5185.0
K2-205 b,K2-205,2018,26.672263,1.99552771,4.64,2457413.41914,5890.0
K2-204 b,K2-204,2018,7.055908,3.17214154,10.2,2457452.955,5783.0
DE CVn b,DE CVn,2018,4098.1,12.4,3823.27330161,,3579.0
K2-189 c,K2-189,2018,6.67932,2.31,5.95,2457223.4182,5442.0
K2-188 c,K2-188,2018,7.810253,2.83,8.4,2457144.85447,5977.0
K2-193 b,K2-193,2018,14.786889,3.95,14.8,2457224.26116,5817.0
K2-197 b,K2-197,2018,8.357881,2.56,7.08,2457218.18248,5667.0
OGLE-2017-BLG-1434L b,OGLE-2017-BLG-1434L,2018,,1.94,4.43,,
OGLE-2017-BLG-0173L b,OGLE-2017-BLG-0173L,2018,,1.62,3.269,,
OGLE-2017-BLG-0373L b,OGLE-2017-BLG-0373L,2018,,14.0,127.0,,
OGLE-2017-BLG-1140L b,OGLE-2017-BLG-1140L,2018,,13.5,505.0,,
MOA-2015-BLG-337L b,MOA-2015-BLG-337L,2018,,6.42,33.7,,
K2-183 c,K2-183,2018,10.787992,2.3,5.9,2457212.47321,5482.0
EPIC 211945201 b,EPIC 211945201,2018,19.49221,5.76,11.0,2457158.82477,6069.0
K2-187 d,K2-187,2018,7.149584,2.4,6.35,2457203.52085,5438.0
GJ 96 b,GJ 96,2018,73.94,4.67,19.66,,3785.0
HD 14787 b,HD 14787,2018,676.6,13.7,356.28743,,4946.0
HD 18015 b,HD 18015,2018,2278.0,13.1,1048.8337431,,5603.0
KMT-2016-BLG-1397L b,KMT-2016-BLG-1397L,2018,,12.7,2200.0,,
HD 94834 b,HD 94834,2018,1576.0,13.7,400.4658,,4798.0
HD 180053 b,HD 180053,2018,213.72,13.3,697.31902,,5131.0
EPIC 248847494 b,EPIC 248847494,2018,3650.0,12.44199,4131.79,2457967.17,4898.0
GJ 15 A c,GJ 15 A,2018,7600.0,6.67,36.0,,3607.0
KMT-2017-BLG-0165L b,KMT-2017-BLG-0165L,2018,,6.45,34.0,,
HD 126525 b,HD 126525,2018,960.41,10.3,75.32571,,5638.0
K2-168 b,K2-168,2018,15.8523,1.86,4.12,2456975.03774,5502.7
K2-146 b,K2-146,2018,2.6446,2.05,5.77,2458204.5902,3385.0
K2-295 b,K2-295,2018,4.024867,10.054473,106.47305,2457395.4140498,4444.0
Kepler-411 e,Kepler-411,2018,31.509728,3.28,10.8,,4974.0
KMT-2016-BLG-0212L b,KMT-2016-BLG-0212L,2018,,12.2,5700.0,,
HD 220197 b,HD 220197,2018,1728.0,9.32,63.566,,5683.0
HD 233832 b,HD 233832,2018,2058.0,13.5,565.7374,,4981.0
Gl 686 b,Gl 686,2018,15.53,2.46,6.624,2450606.8,3656.0
HD 180617 b,HD 180617,2018,105.911,3.53,12.214,,3534.0
K2-280 b,K2-280,2018,19.89526,7.5,37.1,2457307.58114,5500.0
K2-185 b,K2-185,2018,10.616384,1.15,1.6,2457144.727092,5788.0
K2-185 c,K2-185,2018,52.713494,2.39,6.3,2457159.157391,5788.0
K2-187 c,K2-187,2018,2.871512,1.4,2.54,2457144.63842,5438.0
K2-282 b,K2-282,2018,4.169783,2.5,6.8,2457457.54493,5499.0
K2-156 b,K2-156,2018,0.813143,1.1,1.37,2457641.67248,4460.0
K2-187 b,K2-187,2018,0.77401,1.2,1.87,2457184.43637,5438.0
K2-210 b,K2-210,2018,0.57023,0.86,0.566,2457465.80382,5500.0
K2-223 c,K2-223,2018,4.562546,1.5,2.86,2457628.61208,5859.0
K2-223 b,K2-223,2018,0.50557,0.89,0.64,2457637.66396,5859.0
K2-273 b,K2-273,2018,11.7195663,3.05,9.53,2457149.0961619,5161.0
K2-272 b,K2-272,2018,14.4536756,3.13,9.96,2457144.8541321,5397.0
K2-274 b,K2-274,2018,14.1330314,2.08,4.98,2457145.1112611,5044.0
K2-275 b,K2-275,2018,3.2809626,2.34,6.08,2457142.1339592,4841.0
K2-275 c,K2-275,2018,8.4388385,2.21,5.52,2457142.4867161,4841.0
TCP J05074264+2447555 b,TCP J05074264+2447555,2018,,4.72,20.0,,5805.0
K2-184 b,K2-184,2018,16.9780102,1.47,2.76,2457148.5253369,5245.0
WASP-174 b,WASP-174,2018,4.2337005,16.10730527,104.88337431,2458545.5266,6399.0
Kepler-1656 b,Kepler-1656,2018,31.562,4.574,47.8,2455011.47,5569.0
K2-199 b,K2-199,2018,3.2253993,1.73,6.9,2457218.73733,4491.0
K2-199 c,K2-199,2018,7.3744897,2.85,12.4,2457222.93034,4491.0
Wolf 503 b,Wolf 503,2018,6.00127,2.043,6.26,2458191.361449,4716.0
HD 33142 c,HD 33142,2018,810.2,13.9,282.86728223,,5025.4
Kepler-1655 b,Kepler-1655,2018,11.8728787,2.213,5.4,2455013.89795,6148.0
K2-141 b,K2-141,2018,0.2803244,1.51,4.97,2457744.0716,4570.0
gam Lib c,gam Lib,2018,966.49,12.8,1662.56039702,,4879.0
gam Lib b,gam Lib,2018,414.88,13.7,357.87478628,,4879.0
2MASS J0249-0557 c,2MASS J0249-0557 A,2018,,12.4,3686.8095212,,2859.0
K2-203 b,K2-203,2018,9.6952,1.26549392,2.14,2457435.4189,5026.0
K2-208 b,K2-208,2018,4.19097,1.67462172,3.45,2457430.039,5500.0
K2-225 b,K2-225,2018,15.8723,3.60929179,12.7,2457619.1111,5520.0
K2-226 b,K2-226,2018,3.27109,1.53899305,2.98,2457620.0082,5288.0
K2-237 b,K2-237,2018,2.18053332,16.06246934,434.15360396,2457706.61618,6180.0
K2-261 b,K2-261,2018,11.6334681,9.26982704,68.96876432,2458151.14392,5490.0
K2-260 b,K2-260,2018,2.62669762,18.41635529,546.66486004,2457894.284876,6860.0
K2-167 b,K2-167,2018,9.978541,2.36509493,6.5,2457299.2465,6310.0
K2-265 b,K2-265,2018,2.36902,1.70824866,7.3418362,2457017.18078,5420.0
K2-180 b,K2-180,2018,8.865663,2.46597575,11.41003981,2457489.1566,5365.0
K2-182 b,K2-182,2018,4.7369696,2.71257333,20.97667486,2457652.79755,5128.0
K2-277 b,K2-277,2018,6.326768,2.18575124,7.4,2457303.4771,5680.0
K2-214 b,K2-214,2018,8.59656,2.51,6.85,2457396.6009,5875.0
K2-220 b,K2-220,2018,13.68186,2.37,6.21,2457401.2729,5612.0
K2-233 c,K2-233,2018,7.06024,1.272,4.6,2457586.862,4796.0
K2-175 b,K2-175,2018,9.525988,2.03803688,4.81,2457073.27684,5909.0
K2-176 b,K2-176,2018,5.329439,1.49090097,2.83,2457066.78593,5428.0
K2-258 b,K2-258,2018,19.0921,3.0,9.27,2457586.2928,6351.0
IC 4651 9122 b,IC 4651 9122,2018,734.0,12.7,2002.329,,4740.1
K2-240 c,K2-240,2018,20.523,1.8,3.89,2458005.722,3810.0
K2-240 b,K2-240,2018,6.034,2.0,4.66,2457996.825,3810.0
OGLE-2017-BLG-0482L b,OGLE-2017-BLG-0482L,2018,,2.95,9.0,,
EPIC 246851721 b,EPIC 246851721,2018,6.180235,11.780659,953.49,2457865.11032,6202.0
K2-266 b,K2-266,2018,0.658524,3.3,11.26782377,2457949.6747,4285.0
OGLE-2014-BLG-1722L c,OGLE-2014-BLG-1722L,2018,,11.0,83.7,,
CoRoT-20 c,CoRoT-20,2018,1675.0,12.2,5403.11,,5880.0
K2-244 b,K2-244,2018,21.06884,1.75,3.71,2457588.4749,5677.0
GJ 1132 c,GJ 1132,2018,8.929,1.43,2.64,,3270.0
K2-158 b,K2-158,2018,10.06049,2.64,7.46,2457590.4834,5503.0
NGTS-2 b,NGTS-2,2018,4.511164,17.878355,235.1942,2457759.1261,6478.0
K2-159 b,K2-159,2018,12.42205,2.26,5.73,2457586.5082,5425.0
K2-166 b,K2-166,2018,8.52695,2.19,5.43,2457586.7635,5960.0
K2-224 c,K2-224,2018,10.09489,2.41,6.39,2457588.4157,5620.0
K2-230 b,K2-230,2018,2.86041,1.96,4.5,2457582.5918,5945.0
K2-229 c,K2-229,2018,8.32727,2.03,7.0,2457586.3431,5315.0
K2-259 b,K2-259,2018,15.48043,2.32,5.99,2457585.7094,6059.0
K2-241 b,K2-241,2018,26.8199,2.55,7.04,2457584.2063,5262.0
K2-242 b,K2-242,2018,6.51389,2.54,6.99,2457586.24,3459.0
MOA-2016-BLG-319L b,MOA-2016-BLG-319L,2018,,14.1,200.0,,
HD 99706 c,HD 99706,2018,1278.0,12.8,1808.4527,,4891.0
WASP-161 b,WASP-161,2018,5.4060425,12.811887,791.3967,2457416.5289,6400.0
WASP-163 b,WASP-163,2018,1.6096884,13.473218,594.3421,2457918.462,5500.0
K2-269 b,K2-269,2018,4.144965,1.57,3.09,2457141.59855,6209.0
K2-270 c,K2-270,2018,4.400028,2.95,9.01,2457142.9751,4877.0
HD 116029 c,HD 116029,2018,907.0,13.7,403.6441,,4951.0
KOI-3680 b,KOI-3680,2018,141.241671,11.09691,613.4119,2455936.65434,5830.0
WASP-170 b,WASP-170,2018,2.34478022,12.285064,508.528,2457802.3915,5600.0
HATS-59 c,HATS-59,2018,1422.0,12.3,4036.441,,5670.0
GJ 3779 b,GJ 3779,2018,3.0232,2.75,8.0,,3324.0
K2-285 e,K2-285,2018,14.76289,1.95,10.7,2457741.8969,4975.0
K2-276 b,K2-276,2018,18.718269,3.77,13.7,2457151.87653,5139.0
K2-286 b,K2-286,2018,27.359,2.1,5.06,2458010.417,3926.0
K2-278 b,K2-278,2018,3.334966,2.98,9.17,2457219.82294,6747.0
HATS-61 b,HATS-61,2018,7.817953,13.394755,1080.622,2457673.0611,5542.0
HATS-62 b,HATS-62,2018,3.2768837,11.825495,56.89157,2455808.05158,5416.0
HATS-64 b,HATS-64,2018,4.908897,18.819911,305.1168,2457769.82287,6554.0
HATS-63 b,HATS-63,2018,3.0566527,13.529263,305.1168,2457659.93755,5627.0
HD 1397 b,HD 1397,2018,11.53533,11.500434,131.89945,2458332.08261,5521.0
K2-195 b,K2-195,2018,15.852975,3.13,9.96,2457225.04563,5713.0
HATS-67 b,HATS-67,2018,1.6091788,18.887165,460.8535,2457796.88127,6594.0
HATS-68 b,HATS-68,2018,3.5862202,13.809488,410.0007,2457410.4086,6147.0
K2-279 b,K2-279,2018,7.122605,1.21,1.92,2457222.13278,5558.0
WASP-144 b,WASP-144,2018,2.2783152,9.52765,139.8452,2457157.27493,5200.0
HATS-69 b,HATS-69,2018,2.2252577,10.592505,183.38791,2457755.3939,5137.0
K2-264 b,K2-264,2018,5.840002,2.231,5.61,2458102.59177,3660.0
WASP-159 b,WASP-159,2018,3.840401,15.46842,174.8065,2457668.0849,6120.0
WASP-162 b,WASP-162,2018,9.62468,11.209,1652.716,2457701.3816,5300.0
Kepler-730 c,Kepler-730,2018,2.85188338,1.56926,3.09,2454965.1455,5620.0
K2-266 d,K2-266,2018,14.697,2.93,8.9,2457944.8393,4285.0
WASP-168 b,WASP-168,2018,4.153658,16.8135,133.4886,2457424.5278,6000.0
WASP-172 b,WASP-172,2018,5.477433,17.59813,149.3801,2457032.2617,6900.0
K2-266 e,K2-266,2018,19.482,2.73,14.3,2457938.541,4285.0
K2-270 b,K2-270,2018,1.543069,1.38,2.48,2457142.41998,4877.0
OGLE-2011-BLG-0173L b,OGLE-2011-BLG-0173L,2018,,9.01,60.0,,
HATS-36 b,HATS-36,2018,4.175186,12.92,1022.14128,2457314.4631,5950.0
WASP-165 b,WASP-165,2018,3.465509,14.12334,209.13214,2457649.71142,5599.0
K2-281 b,K2-281,2018,8.687721,8.18,50.9,2457393.88208,4812.0
K2-283 b,K2-283,2018,1.921036,3.52,12.2,2457394.90901,5060.0
K2-188 b,K2-188,2018,1.742169,1.35,2.39,2457140.47617,5977.0
K2-216 b,K2-216,2018,2.1748,1.75,8.0,2457394.0417,4503.0
HD 75784 c,HD 75784,2018,7900.0,12.8,1792.5612,,4867.0
MOA-2010-BLG-117L b,MOA-2010-BLG-117L,2018,,14.2,170.0,,
K2-247 c,K2-247,2018,6.49424,2.19,5.43,2457588.1369,4667.0
OGLE-2014-BLG-1722L b,OGLE-2014-BLG-1722L,2018,,8.59,55.3,,
KMT-2016-BLG-1820L b,KMT-2016-BLG-1820L,2018,,12.9,1450.0,,
K2-253 b,K2-253,2018,4.00167,12.67,,2457583.9993,6027.0
CoRoT-32 b,CoRoT-32,2018,6.71837,6.38913,47.6745,2455901.811,5970.0
K2-161 b,K2-161,2018,9.283188,6.11721229,31.1,2457587.84755,4972.0
K2-160 b,K2-160,2018,3.705871,3.17824034,10.2,2457585.66638,5649.0
HD 215152 d,HD 215152,2018,10.86499,1.48,2.801,,4935.0
HD 215152 e,HD 215152,2018,25.1967,1.51,2.877,,4935.0
K2-165 c,K2-165,2018,4.382745,1.55409035,3.03,2457584.21311,5185.0
K2-165 d,K2-165,2018,14.101361,2.64809498,7.5,2457586.7581,5185.0
Kepler-1654 b,Kepler-1654,2018,1047.8356,9.180171,158.915,2455375.1341,5597.0
K2-186 b,K2-186,2018,41.474219,3.17207779,10.2,2457154.8454,5784.0
K2-190 c,K2-190,2018,21.574023,1.09308317,1.34,2457228.69256,5631.0
K2-178 b,K2-178,2018,8.747818,3.55790985,12.4,2457070.33656,5525.0
K2-231 b,K2-231,2018,13.841901,2.5,6.8,2457320.00164,5695.0
HATS-39 b,HATS-39,2018,4.5776348,17.59813,200.2329,2457315.28338,6572.0
K2-195 c,K2-195,2018,28.482786,2.57581891,7.16,2457243.00895,5712.0
K2-201 b,K2-201,2018,1.05979,1.40006712,2.54,2457301.98415,5507.0
HATS-42 b,HATS-42,2018,2.292102,15.6926,597.5204,2456768.60734,6060.0
OGLE-2017-BLG-1522L b,OGLE-2017-BLG-1522L,2018,,14.0,240.0,,
K2-201 c,K2-201,2018,22.779878,3.28568401,10.8,2457319.78302,5507.0
K2-202 b,K2-202,2018,3.405164,2.30165603,5.91,2457304.25153,5491.0
KPS-1 b,KPS-1,2018,1.706291,11.54527,346.4347,2457508.37019,5165.0
K2-155 b,K2-155,2018,6.342,1.8,3.89,2457818.7153,4258.0
K2-206 b,K2-206,2018,18.294549,2.79522879,8.22,2457396.57661,5043.0
K2-207 b,K2-207,2018,12.48749,2.60585269,7.3,2457403.64459,5522.0
K2-155 c,K2-155,2018,13.85,2.6,7.27,2457994.66467,4258.0
K2-155 d,K2-155,2018,40.718,1.9,4.27,2457782.8324,4258.0
K2-209 b,K2-209,2018,2.080615,0.86850263,0.586,2457394.2331,4720.0
K2-218 b,K2-218,2018,8.679885,2.56948149,7.13,2457396.45914,5757.0
K2-219 b,K2-219,2018,3.901287,1.34762583,2.38,2457396.7453,5753.0
K2-219 c,K2-219,2018,6.66767,1.43839723,2.66,2457398.41574,5753.0
K2-219 d,K2-219,2018,11.137278,2.57634456,7.16,2457404.59425,5753.0
K2-227 b,K2-227,2018,13.621832,1.66551298,3.41,2457592.23831,5673.0
K2-80 d,K2-80,2018,28.867253,2.55211506,7.04,2457082.93709,5377.0
K2-170 c,K2-170,2018,12.400047,1.8017647,3.9,2456985.66694,5748.0
K2-164 b,K2-164,2018,17.355066,3.24925008,10.6,2456816.73696,5791.0
HD 238914 b,HD 238914,2018,4100.0,12.8,1906.98,,4769.0
K2-170 b,K2-170,2018,7.576544,1.41817537,2.6,2456986.18553,5748.0
K2-171 b,K2-171,2018,5.628466,2.68657205,7.69,2456979.46712,5250.0
TYC 3318-01333-1 b,TYC 3318-01333-1,2018,562.0,13.1,1086.9786,,4776.0
K2-172 b,K2-172,2018,14.316941,1.66608079,3.42,2456982.29487,5569.0
K2-172 c,K2-172,2018,29.62682,3.20569097,10.4,2456993.53984,5569.0
K2-148 d,K2-148,2018,9.7579,1.64,3.33,2457386.34305,4079.0
K2-148 b,K2-148,2018,4.38395,1.33,2.33,2457390.05956,4079.0
K2-191 b,K2-191,2018,2.858646,1.57889322,3.12,2457219.55703,5176.0
KELT-21 b,KELT-21,2018,3.6127647,17.777474,1242.7153,2457295.93434,7598.0
HD 215152 b,HD 215152,2018,5.75999,1.19,1.819,,4935.0
K2-179 b,K2-179,2018,5.172191,2.51267885,6.86,2457066.5803,5015.0
K2-246 b,K2-246,2018,5.76918,3.49,12.0,2457583.6761,5610.0
K2-247 b,K2-247,2018,2.25021,2.12,5.14,2457582.977,4667.0
HATS-43 b,HATS-43,2018,4.3888497,13.22662,82.95363,2457636.08946,5099.0
HATS-44 b,HATS-44,2018,2.7439004,11.960003,177.9848,2456931.11384,5080.0
K2-249 b,K2-249,2018,12.409,2.79,8.2,2457583.0457,6504.0
K2-248 b,K2-248,2018,7.17256,2.57,7.13,2457588.1042,5528.0
K2-251 b,K2-251,2018,9.30075,2.35,6.12,2457589.0782,3717.0
HATS-46 b,HATS-46,2018,4.7423729,10.121727,54.98459,2457376.68539,5495.0
K2-252 b,K2-252,2018,13.81513,1.74,3.68,2457596.1901,5152.0
NGTS-3 A b,NGTS-3 A,2018,1.6753728,16.58932,756.4354,2457620.1679,5600.0
K2-254 c,K2-254,2018,12.11839,2.19,5.43,2457590.6136,4629.0
K2-239 c,K2-239,2018,7.775,1.0,0.972,2457916.86,3420.0
K2-257 b,K2-257,2018,1.60588,0.83,0.498,2457583.2875,3725.0
HD 156279 c,HD 156279,2018,4818.25358,12.5,3098.82696825,2455834.7,5453.0
HD 114783 c,HD 114783,2018,4352.0,13.4,603.8739733,2454959.0,5135.0
HD 55696 b,HD 55696,2018,1827.0,12.9,1357.12729789,,6012.0
HD 148164 b,HD 148164,2018,328.55,13.7,390.9309,,6032.0
HD 148164 c,HD 148164,2018,5062.0,12.8,1640.0028,,6032.0
HAT-P-11 c,HAT-P-11,2018,3361.0,13.2,851.78013076,2456746.0,4653.0
OGLE-2016-BLG-1266L b,OGLE-2016-BLG-1266L,2018,,12.4,3813.940884,,
K2-194 b,K2-194,2018,39.721386,3.64229858,12.9,2457243.00697,5979.0
OGLE-2013-BLG-1761L b,OGLE-2013-BLG-1761L,2018,,13.2,860.0,,
HD 102329 c,HD 102329,2018,1123.0,13.5,483.1016,,4830.0
K2-196 b,K2-196,2018,48.324222,3.59970536,12.6,2457227.89072,6045.0
K2-239 d,K2-239,2018,10.115,1.1,1.37,2457908.381,3420.0
K2-192 b,K2-192,2018,4.162817,1.52,2.92,2457220.444,5222.0
K2-190 b,K2-190,2018,10.098858,1.35673729,2.41,2457224.76792,5631.0
HD 158996 b,HD 158996,2018,820.2,12.3,4449.62,,4069.0
GJ 317 c,GJ 317,2018,6500.0,13.6,454.49462201,2462735.0,3496.0
K2-154 b,K2-154,2018,3.67626,1.99,4.62,2457585.0533,4097.0
WASP-147 b,WASP-147,2018,4.60273,12.498035,87.40325,2456562.595,5702.0
HATS-40 b,HATS-40,2018,3.2642736,17.71022,505.3497,2456962.676,6460.0
K2-266 c,K2-266,2018,7.814,0.705,0.29013072,2457946.651,4285.0
WASP-160 B b,WASP-160 B,2018,3.7684952,12.21781,88.35674,2457383.65494,5298.0
K2-287 b,K2-287,2018,14.893291,9.494023,100.11645,2458001.72138,5695.0
K2-198 b,K2-198,2018,17.0428683,4.189,16.3,2457204.5687,5212.9
HD 219666 b,HD 219666,2018,6.034468,4.898,17.6,2459083.5107,5540.0
HATS-65 b,HATS-65,2018,3.105161,16.824709,260.93843,2457520.9613,6277.0
K2-181 b,K2-181,2018,6.8941,2.69,7.7,2457143.7948,5528.0
K2-245 b,K2-245,2018,11.89307,4.34,17.4,2457587.5524,5793.0
24 Boo b,24 Boo,2018,30.33,13.9,280.64248338,,4816.0
K2-173 b,K2-173,2018,5.868699,1.60826194,3.22,2457067.14113,5580.0
K2-147 b,K2-147,2018,0.961939,1.47286006,2.77,2457343.30907,3690.0
K2-268 b,K2-268,2018,2.151676,1.5,2.86,2457143.654276,5106.0
GJ 1265 b,GJ 1265,2018,3.6511,2.63,7.4,,3236.0
K2-158 c,K2-158,2018,5.90279,1.28,2.18,2457583.8828,5503.0
K2-268 c,K2-268,2018,9.327527,2.69,7.7,2457140.84665,5106.0
HD 72490 b,HD 72490,2018,858.0,13.5,561.92344,,4934.0
K2-285 b,K2-285,2018,3.471745,2.59,9.68,2457743.37545,4975.0
K2-154 c,K2-154,2018,7.95486,2.07,4.94,2457584.3376,4097.0
K2-238 b,K2-238,2018,3.20466,14.5717,273.3338,2457740.5036,5630.0
WASP-173 A b,WASP-173 A,2018,1.38665318,13.4508,1172.7927,2457288.8585,5800.0
K2-271 b,K2-271,2018,8.562421,7.28,41.8,2457149.71271,5644.0
WASP-158 b,WASP-158,2018,3.656333,11.99363,886.7457,2457619.9195,6350.0
K2-153 b,K2-153,2018,7.51574,2.0,4.66,2457588.427,3845.0
K2-250 b,K2-250,2018,4.01392,2.71257333,7.81,2457620.2535,5003.0
WASP-145 A b,WASP-145 A,2018,1.7690381,10.0881,282.8687,2456844.16526,4900.0
K2-174 b,K2-174,2018,19.562307,2.6,7.27,2457083.77917,4455.0
PDS 70 b,PDS 70,2018,43500.0,30.48848,953.49,,3972.0
K2-243 c,K2-243,2018,24.94598,2.01,4.7,2457584.505,6570.0
HATS-45 b,HATS-45,2018,4.1876244,14.414774,222.481,2456731.19533,6450.0
K2-150 b,K2-150,2018,10.59357,2.0,4.66,2457391.96158,3499.0
K2-213 b,K2-213,2018,8.13087,1.51398464,2.9,2457399.00256,5794.0
K2-285 d,K2-285,2018,10.45582,2.48,6.5,2457745.201,4975.0
K2-200 b,K2-200,2018,2.849883,1.3643987,2.43,2457218.56088,5233.0
K2-169 b,K2-169,2018,6.380803,1.27328671,2.16,2456982.00971,5548.0
K2-152 b,K2-152,2018,32.6479,2.29,5.86,2457608.6222,4044.0
HATS-59 b,HATS-59,2018,5.416081,12.621334,256.17098,2456620.66527,5670.0
K2-254 b,K2-254,2018,4.09639,1.63,3.29,2457582.9757,4629.0
Kepler-411 d,Kepler-411,2018,58.02035,3.319,15.2,2454984.8484,4974.0
HATS-41 b,HATS-41,2018,4.193649,14.90797,3082.951,2456795.724,6424.0
MOA-2011-BLG-291L b,MOA-2011-BLG-291L,2018,,4.43,18.0,,
UKIRT-2017-BLG-001L b,UKIRT-2017-BLG-001L,2018,,13.7,407.0,,
LHS 1140 c,LHS 1140,2018,3.77794,1.272,1.91,2458389.2939,3096.0
HD 4917 b,HD 4917,2018,400.5,13.5,513.29545,,4802.0
HD 98736 b,HD 98736,2018,968.8,13.3,740.5439,,5271.0
KMT-2016-BLG-2142L b,KMT-2016-BLG-2142L,2018,,12.2,4923.0,,
WASP-167 b,WASP-167,2017,2.0219596,17.71022,2542.64,2456592.4643,7000.0
HD 20794 e,HD 20794,2017,147.02,2.03,4.77,,5401.0
tau Cet h,tau Cet,2017,49.41,1.19,1.83,,5310.0
WASP-105 b,WASP-105,2017,7.87288,10.76064,572.094,2456600.0765,5070.0
K2-113 b,K2-113,2017,5.817685,12.14,410.0007,2457398.70433,5660.0
HD 208897 b,HD 208897,2017,358.27,13.7,379.48711796,,4860.0
K2-128 b,K2-128,2017,5.675819,1.42,2.6,2457255.503,4469.51
K2-129 b,K2-129,2017,8.239493,1.04,1.12,2457335.009,3459.09
GJ 625 b,GJ 625,2017,14.628,1.49,2.82,,3499.0
WASP-151 b,WASP-151,2017,4.5334775,13.30506009,100.43377661,2457763.676241,5871.0
WASP-153 b,WASP-153,2017,3.332609,17.37395,123.9537,2453142.542,5914.0
HD 34445 d,HD 34445,2017,117.87,6.07,30.7,,5836.0
K2-131 b,K2-131,2017,0.3693038,1.69,7.9,2457582.936,5120.0
HD 113996 b,HD 113996,2017,610.2,12.7,2002.329,,4181.0
HD 147379 b,HD 147379,2017,86.58,4.94,21.6,2458589.9,4090.0
HATS-51 b,HATS-51,2017,3.3488702,15.80469,244.09344,2457042.00405,5758.0
